sentence_id,verb_id,verb,verb_ls,sentence
2,7,holds,"holds, descended","Of these three treasures of the Empire, the sword of Murakumo, afterwards known as Kusanagi-no-Tsrugugi, or the grass-cleaving sword, is considered the most precious and most highly to be honored, for it is the symbol of strength to this nation of warriors and the talisman of invincibility for the Emperor, while he holds it sacred in the shrine of his ances Nearly two thousand years ago this sword was kept at the shrines of Ite, the temples dedicated to the worship of Amaterasu, the great and beautiful Sun Goddess from whom the Japanese Emperors are said to be descended. "
3,3,changed,"explains, changed","There is a story of knightly adventure and daring which explains why the name of the sword was changed from that of Murakumo to Kasanagi, which means grass clearing. "
6,4,loved,"noticed, gave, loved","From his childhood he proved himself to be of remarkable strength, wisdom and courage, and his father noticed with pride that he gave promise of great things, and he loved him even more than he did his elder son. "
7,5,reached,"considered, reached, troubled","Now when Prince Yamato had grown to manhood (in the olden days of Japanese history, a boy was considered to have reached man's estate at the early age of sixteen) the realm was much troubled by a band of outlaws whose chiefs were two brothers, Kumaso and Takeru. "
8,2,rebelling,"seemed, delight, rebelling","These rebels seemed to delight in rebelling against the King, in breaking the laws and defying all authority. "
9,1,subdue,"ordered, subdue, rid","At last King Keiko ordered his younger son Prince Yamato to subdue the brigands and, if possible, to rid the land of their evil lives. "
10,2,reached,"reached, knew","Prince Yamato was only sixteen years of age, he had but reached his manhood according to the law, yet though he was such a youth in years he possessed the dauntless spirit of a warrior of fuller age and knew not what fear was. "
11,3,received,"rival, received","Even then there was no man who could rival him for courage and bold deeds, and he received his father's command with great joy. "
12,6,donned,"start, donned","He at once made ready to start, and great was the stir in the precincts of the Palace as he and his trusty followers gathered together and prepared for the expedition, and polished up their armor and donned it. "
13,2,pray,"left, went, pray, take, face, felt, needed","Before he left his father's Court he went to pray at the shrine of Ise and to take leave of his aunt the Princess Yamato, for his heart was somewhat heavy at the thought of the dangers he had to face, and he felt that he needed the protection of his ancestress, Amaterasu, the Sun Goddess. "
