sentence_id,verb_id,verb,verb_ls,sentence
0,2,had,had,"In far bygone days, in the North, there lived a well-to-do farmer, who had seven sons and one daughter. "
2,1,means,"called, means"," for men called him Assipattle, which means, ""He who grovels among the ashes."" "
3,2,did,"did, ran","Perhaps Assipattle deserved his name, for he was rather a lazy boy, who never did any work on the farm as his brothers did, but ran about the doors with ragged clothes and unkempt hair, and whose mind was ever filled with wondrous stories of Trolls and Giants, Elves and Goblins. "
4,11,telling,"throw, lie, letting, play, telling","When the sun was hot in the long summer afternoons, when the bees droned drowsily and even the tiny insects seemed almost asleep, the boy was content to throw himself down on the ash-heap amongst the ashes, and lie there, lazily letting them run through his fingers, as one might play with sand on the sea-shore, basking in the sunshine and telling stories to himself. "
5,3,laugh,"working, point, laugh, say, suited","And his brothers, working hard in the fields, would point to him with mocking fingers, and laugh, and say to each other how well the name suited him, and of how little use he was in the world. "
6,5,make,"push, tease, make, sweep, draw, fetch, do, do","And when they came home from their work, they would push him about and tease him, and even his mother would make him sweep the floor, and draw water from the well, and fetch peats from the peat-stack, and do all the little odd jobs that nobody else would do. "
7,6,loved,"loved, listen, tell","So poor Assipattle had rather a hard life of it, and he would often have been very miserable had it not been for his sister, who loved him dearly, and who would listen quite patiently to all the stories that he had to tell; "
8,3,telling,"laughed, told, telling"," who never laughed at him or told him that he was telling lies, as his brothers did. "
10,2,loved,"had, loved, denied","For it chanced that the King of these parts had one only daughter, the Princess Gemdelovely, whom he loved dearly, and to whom he denied nothing. "
11,11,come,"seen, standing, taken, asked, ask, come, serve","And Princess Gemdelovely was in want of a waiting-maid, and as she had seen Assipattle's sister standing by the garden gate as she was riding by one day, and had taken a fancy to her, she asked her father if she might ask her to come and live at the Castle and serve her. "
12,0,agreed,"agreed, agree","Her father agreed at once, as he always did agree to any of her wishes; "
13,1,ask,"sent, ask, be", and sent a messenger in haste to the farmer's house to ask if his daughter would come to the Castle to be the Princess's waiting-maid. 
14,5,looked,"befallen, looked, made, wear, ran","And, of course, the farmer was very pleased at the piece of good fortune which had befallen the girl, and so was her mother, and so were her six brothers, all except poor Assipattle, who looked with wistful eyes after his sister as she rode away, proud of her new clothes and of the rivlins which her father had made her out of cowhide, which she was to wear in the Palace when she waited on the Princess, for at home she always ran barefoot. "
15,1,rode,rode,"Time passed, and one day a rider rode in hot haste through the country bearing the most terrible tidings. "
18,1,noticed,noticed,"And the fishermen had noticed that this fearsome Monster had its head turned towards the mainland, and that it opened its mouth and yawned horribly, as if to show that it was hungry, and that, if it were not fed, it would kill every living thing upon the land, both man and beast, bird and creeping thing. "
20,1,lift,"pleased, lift","So that, if it pleased the awful creature to lift its head and put forth its breath, like noxious vapour, over the country, in a few weeks the fair land would be turned into a region of desolation. "
22,1,asked,"called, asked, devise"," and the King called a solemn meeting of all his Counsellors, and asked them if they could devise any way of warding off the danger. "
25,4,driven,driven,no one was wise enough to think of a way by which the Mester Stoorworm might be driven back. 
26,4,appeared,appeared,"At last, at the end of the third day, when everyone had given up hope of finding a remedy, the door of the Council Chamber opened and the Queen appeared. "
27,4,behave,behave,"Now the Queen was the King's second wife, and she was not a favourite in the Kingdom, for she was a proud, insolent woman, who did not behave kindly to her step-daughter, the Princess Gemdelovely, and who spent much more of her time in the company of a great Sorcerer, whom everyone feared and dreaded, than she did in that of the King, her husband. "
28,1,came,"looked, came, addressed, think","So the sober Counsellors looked at her disapprovingly as she came boldly into the Council Chamber and stood up beside the King's Chair of State, and, speaking in a loud, clear voice, addressed them thus: ""Ye think that ye are brave men and strong, oh, ye Elders, and fit to be the Protectors of the People. "
32,3,overcome,overcome,"It is not through strength of arm, but through sorcery, that he will be overcome. "
33,0,listen,"listen, take","So listen to my words, even though they be but those of a woman, and take counsel with the great Sorcerer, from whom nothing is hid, but who knoweth all the mysteries of the earth, and of the air, and of the sea."" "
34,0,liked,"liked, hated, had","Now the King and his Counsellors liked not this advice, for they hated the Sorcerer, who had, as they thought, too much influence with the Queen; "
35,6,summon,"said, summon"," but they were at their wits' end, and knew not to whom to turn for help, so they were fain to do as she said and summon the Wizard before them. "
36,2,liked,"obeyed, appeared, liked","And when he obeyed the summons and appeared in their midst, they liked him none the better for his looks. "
37,2,wrapped,wrapped,"For he was long, and thin, and awesome, with a beard that came down to his knee, and hair that wrapped him about like a mantle, and his face was the colour of mortar, as if he had always lived in darkness, and had been afraid to look on the sun. "
38,4,asked,"laid, asked","But there was no help to be found in any other man, so they laid the case before him, and asked him what they should do. "
39,3,come,"answered, come, give","And he answered coldly that he would think over the matter, and come again to the Assembly the following day and give them his advice. "
41,1,satisfy,"said, satisfy, feed","For he said that the only way to satisfy the Monster, and to make it spare the land, was to feed it every Saturday with seven young maidens, who must be the fairest who could be found; "
42,7,depart,"succeed, mollifying, inducing, depart, suggest, rend, mentioning"," and if, after this remedy had been tried once or twice, it did not succeed in mollifying the Stoorworm and inducing him to depart, there was but one other measure that he could suggest, but that was so horrible and dreadful that he would not rend their hearts by mentioning it in the meantime. "
43,4,pronounced,"hated, feared, abide, pronounced","And as, although they hated him, they feared him also, the Council had e'en to abide by his words, and pronounced the awful doom. "
44,0,came,"came, laid, stretched, swept","And so it came about that, every Saturday, seven bonnie, innocent maidens were bound hand and foot and laid on a rock which ran into the sea, and the Monster stretched out his long, jagged tongue, and swept them into his mouth; "
45,0,looked,"looked, looked, hid, wept"," while all the rest of the folk looked on from the top of a high hill--or, at least, the men looked--with cold, set faces, while the women hid theirs in their aprons and wept aloud. "
47,0,groaned,"groaned, shook",But the men only groaned and shook their heads. 
48,0,answered,answered,"""No other way,"" they answered; "
51,5,save,"fight, kill, save","""Is there no grown man who would fight that Monster, and kill him, and save the lassies alive? "
53,1,feared,feared," I am not feared for the Mester Stoorworm."" "
54,2,looked,"spoke, looked, stood, staring, twitching, glowing","It was the boy Assipattle who spoke, and everyone looked at him in amazement as he stood staring at the great Sea-Serpent, his fingers twitching with rage, and his great blue eyes glowing with pity and indignation. "
56,0,turned,"turned, whispered"," the sight hath turned his head,"" they whispered one to another; "
57,5,came,"crowded, pet, comfort, came, gave"," and they would have crowded round him to pet and comfort him, but his elder brother came and gave him a heavy clout on the side of his head. "
58,0,fight,fight,"""Thou fight the Stoorworm!"" "
59,0,cried,cried,he cried contemptuously. 
61,1,stop,"stop, speaking","Go home to thy ash-pit, and stop speaking havers;"""
62,1,drew,"taking, drew",""" and, taking his arm, he drew him to the place where his other brothers were waiting, and they all went home together. "
63,3,kill,"saying, meant, kill",But all the time Assipattle kept on saying that he meant to kill the Stoorworm; 
